n,n_valuable,n_false_stops,stop_rate,valuable_run_recall,valuable_false_stop_rate,endpoint_observation_rate,mean_true_outcome,mean_observed_outcome,endpoint_selection_bias,simple_regret_batch,mae,rmse,spearman,seed,stop_quantile,learner,round
9,1,0,0.5555555555555556,1.0,0.0,0.4444444444444444,0.6865828038515341,0.6936751362608954,0.007092332409361246,0.0,0.06085477822366561,0.07151410989585158,0.6833333333333333,0,0.55,completed_only,1
9,1,0,0.5555555555555556,1.0,0.0,0.4444444444444444,0.6865828038515341,0.6936751362608954,0.007092332409361246,0.0,0.06085477822366561,0.07151410989585158,0.6833333333333333,0,0.55,static_initial,1
9,1,0,0.5555555555555556,1.0,0.0,0.4444444444444444,0.6865828038515341,0.6936751362608954,0.007092332409361246,0.0,0.06085477822366561,0.07151410989585158,0.6833333333333333,0,0.6,oracle_all_endpoints,1
9,1,0,0.5555555555555556,1.0,0.0,0.4444444444444444,0.6865828038515341,0.6936751362608954,0.007092332409361246,0.0,0.06085477822366561,0.07151410989585158,0.6833333333333333,0,0.6,completed_only,1
9,1,0,0.5555555555555556,1.0,0.0,0.4444444444444444,0.6865828038515341,0.6936751362608954,0.007092332409361246,0.0,0.06085477822366561,0.07151410989585158,0.6833333333333333,0,0.6,static_initial,1
9,2,0,0.0,1.0,0.0,1.0,0.6558392615230022,0.6558392615230022,0.0,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.1,oracle_all_endpoints,2
9,2,0,0.0,1.0,0.0,1.0,0.6558392615230022,0.6558392615230022,0.0,0.0,0.07008090715401538,0.10243064776903087,0.21666666666666667,0,0.1,completed_only,2
9,2,0,0.1111111111111111,1.0,0.0,0.8888888888888888,0.6558392615230022,0.6594289485092183,0.0035896869862160896,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.1,static_initial,2
9,2,0,0.1111111111111111,1.0,0.0,0.8888888888888888,0.6558392615230022,0.6544758640797113,-0.001363397443290948,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.15,oracle_all_endpoints,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6509788461637517,-0.004860415359250525,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.15,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.15,static_initial,2
9,2,0,0.1111111111111111,1.0,0.0,0.8888888888888888,0.6558392615230022,0.6544758640797113,-0.001363397443290948,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.2,oracle_all_endpoints,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6509788461637517,-0.004860415359250525,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.2,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.2,static_initial,2
9,2,0,0.1111111111111111,1.0,0.0,0.8888888888888888,0.6558392615230022,0.6544758640797113,-0.001363397443290948,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.25,oracle_all_endpoints,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6509788461637517,-0.004860415359250525,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.25,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.25,static_initial,2
9,2,0,0.1111111111111111,1.0,0.0,0.8888888888888888,0.6558392615230022,0.6544758640797113,-0.001363397443290948,0.0,0.06953160974543342,0.10298313510275274,0.2833333333333333,0,0.3,oracle_all_endpoints,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6509788461637517,-0.004860415359250525,0.0,0.07289367973953681,0.1036331798499953,0.3666666666666667,0,0.3,completed_only,2
9,2,0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.6558392615230022,0.6617548546752486,0.0059155931522464344,0.0,0.07526827746343594,0.10453409051569806,0.5499999999999999,0,0.3,static_initial,2
